date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:17:48	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:49%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?mode=Stack)
22:17:48	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:49%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?mode=DLL)
22:17:49	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:50%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?mode=Deque)
22:17:50	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:50%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=2-2)
22:17:50	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:51%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=9-1)
22:17:51	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:51%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=2-4)
22:17:51	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:52%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=2-5)
22:17:52	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:53%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-8)
22:17:52	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:53%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-3)
22:17:53	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:54%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-7)
22:17:53	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:54%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-5)
22:17:54	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:55%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-15)
22:17:55	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:55%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=6-1)
22:17:55	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:56%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-21)
22:17:56	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:56%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=4)
22:17:56	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:57%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=5)
22:17:57	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:57%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-9)
22:17:57	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:58%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-14)
22:17:58	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:58%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=2-3)
22:17:58	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:59%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=3-18)
22:17:59	341/341	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:17:59%20GMT	https://visualgo.net/en/avl	C:/My%20Web%20Sites/end/visualgo.net/en/avl	(from https://visualgo.net/en/sssp?slide=7-5)
22:17:59	341/341	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:18:00%20GMT	https://visualgo.net/en/avl	C:/My%20Web%20Sites/end/visualgo.net/en/avl	(from https://visualgo.net/en/sssp?slide=7-5)
22:18:00	15168/15168	---M--	200	added ('OK')	image/png	etag:%22609e5e9e-3b40%22	https://visualgo.net/img/png/maxflow.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/maxflow.png	(from https://visualgo.net/en/maxflow)
22:18:00	9913/9913	---M--	200	added ('OK')	image/png	etag:%22651bc2c8-26b9%22	https://visualgo.net/img/png/mvc.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/mvc.png	(from https://visualgo.net/en/mvc)
22:18:01	19866/19866	---M--	200	added ('OK')	image/png	etag:%2264df50a3-4d9a%22	https://visualgo.net/img/png/steinertree.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/steinertree.png	(from https://visualgo.net/en/steinertree)
22:18:01	17497/17497	---M--	200	added ('OK')	image/png	etag:%22609e5e9f-4459%22	https://visualgo.net/img/png/tsp.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/tsp.png	(from https://visualgo.net/en/tsp)
22:18:03	6752/6752	---M--	200	added ('OK')	image/png	etag:%22651bc2c8-1a60%22	https://visualgo.net/img/png/ufds.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/ufds.png	(from https://visualgo.net/en/ufds)
22:18:05	353/353	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Dec%202023%2015:18:06%20GMT	https://visualgo.net/en/queue	C:/My%20Web%20Sites/end/visualgo.net/en/queue	(from https://visualgo.net/en/list?slide=2-1)
22:18:15	17439/17439	---M--	200	added ('OK')	image/png	etag:%22609e5e9e-441f%22	https://visualgo.net/img/png/suffixarray.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/suffixarray.png	(from https://visualgo.net/en/suffixarray)
22:18:15	189114/189114	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Dec%202023%2015:18:16%20GMT	https://visualgo.net/en/suffixtree	C:/My%20Web%20Sites/end/visualgo.net/en/suffixtree.html	(from https://visualgo.net/en/suffixarray)
22:18:15	18489/18489	---M--	200	added ('OK')	image/png	etag:%22609e5e9f-4839%22	https://visualgo.net/img/png/suffixtree.png	C:/My%20Web%20Sites/end/visualgo.net/img/png/suffixtree.png	(from https://visualgo.net/en/suffixtree)
